    10.06198    16.86815    6.04284    C
    30.34116    19.62731    6.04284    C
     9.89134     0.47774    6.04284    C
    10.38784     3.23690    6.04284    C
    29.84462    16.86815    6.04284    C
    11.12227    17.76820    6.04284    C
    28.41687     2.32799    6.04284    C
    31.07555     1.37779    6.04284    C
     8.46360    18.71844    6.04284    C
    28.78437    17.76820    6.04284    C
    11.48972     2.32799    6.04284    C
     8.83105     1.37779    6.04284    C
    31.44304    18.71844    6.04284    C
     7.70515    16.21247    6.04284    C
    31.96760     3.71481    6.04284    C
    27.65847     0.01261    6.04284    C
    12.01432    20.10525    6.04284    C
    32.20144    16.21247    6.04284    C
     7.93899     3.71481    6.04284    C
    12.24813     0.01261    6.04284    C
    27.89227    20.10525    6.04284    C
    10.88591    19.14664    6.04284    C
    28.67701     0.91507    6.04284    C
    30.83922     2.75623    6.04284    C
     8.72370    17.30552    6.04284    C
    29.02069    19.14664    6.04284    C
    11.22962     0.91507    6.04284    C
     9.06737     2.75623    6.04284    C
    31.18294    17.30552    6.04284    C
     3.02789     8.59954    6.04284    C
    36.87847    10.84423    6.04284    C
    22.98117    24.98995    6.04284    C
    16.92515    27.23464    6.04284    C
    36.87875     8.59954    6.04284    C
     3.02821    10.84423    6.04284    C
    16.92547    24.98995    6.04284    C
    22.98149    27.23464    6.04284    C
     4.35352     9.01969    6.04284    C
    35.55303    10.42486    6.04284    C
    24.30684    25.41014    6.04284    C
    15.59972    26.81527    6.04284    C
    35.55307     9.01969    6.04284    C
     4.35356    10.42486    6.04284    C
    15.59976    25.41014    6.04284    C
    24.30688    26.81527    6.04284    C
    21.13041    23.09649    6.04284    C
    18.77655    29.12589    6.04284    C
     1.17709     6.70607    6.04284    C
    38.72982    12.73548    6.04284    C
    18.77623    23.09649    6.04284    C
    21.13009    29.12589    6.04284    C
    38.72950     6.70607    6.04284    C
     1.17677    12.73548    6.04284    C
    20.62854    21.70882    6.04284    C
    19.27833    30.51368    6.04284    C
     0.67527     5.31838    6.04284    C
    39.23161    14.12327    6.04284    C
    19.27805    21.70882    6.04284    C
    20.62826    30.51368    6.04284    C
    39.23133     5.31838    6.04284    C
     0.67499    14.12327    6.04284    C
     2.49572     7.14943    6.04284    C
    37.41075    12.29352    6.04284    C
    22.44904    23.53984    6.04284    C
    17.45748    28.68396    6.04284    C
    37.41088     7.14943    6.04284    C
     2.49584    12.29352    6.04284    C
    17.45760    23.53984    6.04284    C
    22.44916    28.68396    6.04284    C
     1.33808     9.72120    6.04284    H
    21.29136    26.11164    6.04284    H
    38.56851     9.72120    6.04284    H
    18.61524    26.11164    6.04284    H
     5.22772     8.38311    6.04284    H
    34.67935    11.06209    6.04284    H
    25.18104    24.77352    6.04284    H
    14.72603    27.45251    6.04284    H
    34.67887     8.38311    6.04284    H
     5.22724    11.06209    6.04284    H
    14.72559    24.77352    6.04284    H
    25.18056    27.45251    6.04284    H
    21.24137    20.81738    6.04284    H
    18.66587    31.40561    6.04284    H
     1.28809     4.42694    6.04284    H
    38.61919    15.01517    6.04284    H
    18.66523    20.81738    6.04284    H
    21.24073    31.40561    6.04284    H
    38.61855     4.42694    6.04284    H
     1.28745    15.01517    6.04284    H
    12.13901    17.38826    6.04284    H
     8.05976    15.18529    6.04284    H
    30.24830    32.19860    6.04284    H
    31.75233     4.78064    6.04284    H
     8.39035    21.28574    6.04284    H
    26.34284     2.26630    6.04284    H
    32.09229     0.99782    6.04284    H
    28.01304    31.57570    6.04284    H
    10.29498    15.80822    6.04284    H
    11.79902    21.17108    6.04284    H
    28.34366     4.89536    6.04284    H
     6.38953    18.65674    6.04284    H
    27.76763    17.38826    6.04284    H
    31.84688    15.18529    6.04284    H
     9.65834    32.19860    6.04284    H
     8.15426     4.78064    6.04284    H
    31.51625    21.28574    6.04284    H
    13.56375     2.26630    6.04284    H
     7.81431     0.99782    6.04284    H
    11.89356    31.57570    6.04284    H
    29.61162    15.80822    6.04284    H
    28.10758    21.17108    6.04284    H
    11.56293     4.89536    6.04284    H
    33.51707    18.65674    6.04284    H
    13.24725    19.69536    6.04284    N
    26.38163     0.03308    6.04284    N
    33.20053     3.30492    6.04284    N
     6.42831    16.42349    6.04284    N
    26.65938    19.69536    6.04284    N
    13.52501     0.03308    6.04284    N
     6.70606     3.30492    6.04284    N
    33.47828    16.42349    6.04284    N
     2.29710     9.72178    6.04284    N
    22.25038    26.11216    6.04284    N
    37.60949     9.72178    6.04284    N
    17.65621    26.11216    6.04284    N
    19.95332    23.88194    6.04284    N
    19.95332    28.34017    6.04284    N
     0.00000     7.49150    6.04284    N
     0.00000    11.94976    6.04284    N
     9.37374    21.02436    6.04284    O
    27.12582     2.89646    6.04284    O
    29.32702     4.63392    6.04284    O
     7.17255    19.28684    6.04284    O
    30.53285    21.02436    6.04284    O
    12.78077     2.89646    6.04284    O
    10.57957     4.63392    6.04284    O
    32.73405    19.28684    6.04284    O
     3.54172     6.11189    6.04284    C
     5.61631     4.22713    6.04284    C
     4.68595     4.24437    4.99895    C
     3.65084     5.18616    4.99584    C
     5.49987     5.14031    7.09552    C
     4.46628     6.08370    7.09617    C
     4.78142     3.53615    4.18800    H
     2.94327     5.20692    4.17688    H
     6.22225     5.12212    7.89938    H
     4.39039     6.79980    7.90441    H
     5.47518    15.36092    6.04284    C
     3.53548    13.33771    6.04284    C
     4.55322    15.27540    7.09014    C
     3.58623    14.26347    7.09444    C
     5.42674    14.43789    4.99410    C
     4.46164    13.42421    4.99392    C
     4.58760    16.00282    7.88878    H
     2.87018    14.20556    7.90417    H
     6.13315    14.52107    4.18031    H
     4.42385    12.71599    4.17616    H
    16.41160    22.50230    6.04284    C
    14.33701    20.61754    6.04284    C
    15.48704    22.47411    4.98952    C
    14.45341    21.53068    4.99016    C
    16.30244    21.57660    7.08985    C
    15.26737    20.63478    7.08673    C
    15.56289    23.19025    4.18128    H
    13.73103    21.51256    4.18631    H
    17.01005    21.59736    7.90882    H
    15.17190    19.92656    7.89769    H
    14.47810    31.75136    6.04284    C
    16.41780    29.72816    6.04284    C
    15.49168    29.81465    7.09177    C
    14.52654    30.82834    7.09160    C
    16.36709    30.65392    4.99125    C
    15.40010    31.66585    4.99556    C
    15.52943    29.10643    7.90953    H
    13.82017    30.91151    7.90538    H
    17.08310    30.59597    4.18152    H
    15.36567    32.39326    4.19692    H
    23.49500    22.50230    6.04284    C
    25.56959    20.61754    6.04284    C
    24.63923    20.63478    4.99897    C
    23.60416    21.57660    4.99584    C
    25.45319    21.53068    7.09554    C
    24.41956    22.47414    7.09617    C
    24.73469    19.92659    4.18800    H
    22.89655    21.59736    4.17687    H
    26.17557    21.51256    7.89938    H
    24.34371    23.19025    7.90441    H
    25.42849    31.75136    6.04284    C
    23.48880    29.72816    6.04284    C
    23.53951    30.65392    7.09443    C
    24.50650    31.66585    7.09014    C
    24.41491    29.81465    4.99392    C
    25.38006    30.82834    4.99410    C
    22.82350    30.59597    7.90417    H
    24.54092    32.39326    7.88877    H
    24.37717    29.10643    4.17616    H
    26.08647    30.91151    4.18031    H
    36.36487     6.11189    6.04284    C
    34.29032     4.22713    6.04284    C
    35.44036     6.08370    4.98952    C
    34.40672     5.14031    4.99017    C
    36.25576     5.18616    7.08985    C
    35.22064     4.24437    7.08674    C
    35.51621     6.79980    4.18128    H
    33.68435     5.12212    4.18631    H
    36.96337     5.20692    7.90881    H
    35.12522     3.53615    7.89769    H
    34.43142    15.36092    6.04284    C
    36.37112    13.33771    6.04284    C
    34.47985    14.43789    7.09159    C
    35.44496    13.42421    7.09177    C
    35.35338    15.27540    4.99555    C
    36.32036    14.26347    4.99125    C
    33.77345    14.52107    7.90538    H
    35.48275    12.71599    7.90953    H
    35.31899    16.00282    4.19691    H
    37.03642    14.20556    4.18152    H
     9.56544    19.62731   10.04284    C
    30.01526     0.47774   10.04284    C
    29.51879     3.23690   10.04284    C
    10.06198    16.86815   10.04284    C
    30.34116    19.62731   10.04284    C
     9.89134     0.47774   10.04284    C
    10.38784     3.23690   10.04284    C
    29.84462    16.86815   10.04284    C
    11.12227    17.76820   10.04284    C
    28.41687     2.32799   10.04284    C
    31.07555     1.37779   10.04284    C
     8.46360    18.71844   10.04284    C
    28.78437    17.76820   10.04284    C
    11.48972     2.32799   10.04284    C
     8.83105     1.37779   10.04284    C
    31.44304    18.71844   10.04284    C
     7.70515    16.21247   10.04284    C
    31.96760     3.71481   10.04284    C
    27.65847     0.01261   10.04284    C
    12.01432    20.10525   10.04284    C
    32.20144    16.21247   10.04284    C
     7.93899     3.71481   10.04284    C
    12.24813     0.01261   10.04284    C
    27.89227    20.10525   10.04284    C
    10.88591    19.14664   10.04284    C
    28.67701     0.91507   10.04284    C
    30.83922     2.75623   10.04284    C
     8.72370    17.30552   10.04284    C
    29.02069    19.14664   10.04284    C
    11.22962     0.91507   10.04284    C
     9.06737     2.75623   10.04284    C
    31.18294    17.30552   10.04284    C
     3.02789     8.59954   10.04284    C
    36.87847    10.84423   10.04284    C
    22.98117    24.98995   10.04284    C
    16.92515    27.23464   10.04284    C
    36.87875     8.59954   10.04284    C
     3.02821    10.84423   10.04284    C
    16.92547    24.98995   10.04284    C
    22.98149    27.23464   10.04284    C
     4.35352     9.01969   10.04284    C
    35.55303    10.42486   10.04284    C
    24.30684    25.41014   10.04284    C
    15.59972    26.81527   10.04284    C
    35.55307     9.01969   10.04284    C
     4.35356    10.42486   10.04284    C
    15.59976    25.41014   10.04284    C
    24.30688    26.81527   10.04284    C
    21.13041    23.09649   10.04284    C
    18.77655    29.12589   10.04284    C
     1.17709     6.70607   10.04284    C
    38.72982    12.73548   10.04284    C
    18.77623    23.09649   10.04284    C
    21.13009    29.12589   10.04284    C
    38.72950     6.70607   10.04284    C
     1.17677    12.73548   10.04284    C
    20.62854    21.70882   10.04284    C
    19.27833    30.51368   10.04284    C
     0.67527     5.31838   10.04284    C
    39.23161    14.12327   10.04284    C
    19.27805    21.70882   10.04284    C
    20.62826    30.51368   10.04284    C
    39.23133     5.31838   10.04284    C
     0.67499    14.12327   10.04284    C
     2.49572     7.14943   10.04284    C
    37.41075    12.29352   10.04284    C
    22.44904    23.53984   10.04284    C
    17.45748    28.68396   10.04284    C
    37.41088     7.14943   10.04284    C
     2.49584    12.29352   10.04284    C
    17.45760    23.53984   10.04284    C
    22.44916    28.68396   10.04284    C
     1.33808     9.72120   10.04284    H
    21.29136    26.11164   10.04284    H
    38.56851     9.72120   10.04284    H
    18.61524    26.11164   10.04284    H
     5.22772     8.38311   10.04284    H
    34.67935    11.06209   10.04284    H
    25.18104    24.77352   10.04284    H
    14.72603    27.45251   10.04284    H
    34.67887     8.38311   10.04284    H
     5.22724    11.06209   10.04284    H
    14.72559    24.77352   10.04284    H
    25.18056    27.45251   10.04284    H
    21.24137    20.81738   10.04284    H
    18.66587    31.40561   10.04284    H
     1.28809     4.42694   10.04284    H
    38.61919    15.01517   10.04284    H
    18.66523    20.81738   10.04284    H
    21.24073    31.40561   10.04284    H
    38.61855     4.42694   10.04284    H
     1.28745    15.01517   10.04284    H
    12.13901    17.38826   10.04284    H
     8.05976    15.18529   10.04284    H
    30.24830    32.19860   10.04284    H
    31.75233     4.78064   10.04284    H
     8.39035    21.28574   10.04284    H
    26.34284     2.26630   10.04284    H
    32.09229     0.99782   10.04284    H
    28.01304    31.57570   10.04284    H
    10.29498    15.80822   10.04284    H
    11.79902    21.17108   10.04284    H
    28.34366     4.89536   10.04284    H
     6.38953    18.65674   10.04284    H
    27.76763    17.38826   10.04284    H
    31.84688    15.18529   10.04284    H
     9.65834    32.19860   10.04284    H
     8.15426     4.78064   10.04284    H
    31.51625    21.28574   10.04284    H
    13.56375     2.26630   10.04284    H
     7.81431     0.99782   10.04284    H
    11.89356    31.57570   10.04284    H
    29.61162    15.80822   10.04284    H
    28.10758    21.17108   10.04284    H
    11.56293     4.89536   10.04284    H
    33.51707    18.65674   10.04284    H
    13.24725    19.69536   10.04284    N
    26.38163     0.03308   10.04284    N
    33.20053     3.30492   10.04284    N
     6.42831    16.42349   10.04284    N
    26.65938    19.69536   10.04284    N
    13.52501     0.03308   10.04284    N
     6.70606     3.30492   10.04284    N
    33.47828    16.42349   10.04284    N
     2.29710     9.72178   10.04284    N
    22.25038    26.11216   10.04284    N
    37.60949     9.72178   10.04284    N
    17.65621    26.11216   10.04284    N
    19.95332    23.88194   10.04284    N
    19.95332    28.34017   10.04284    N
     0.00000     7.49150   10.04284    N
     0.00000    11.94976   10.04284    N
     9.37374    21.02436   10.04284    O
    27.12582     2.89646   10.04284    O
    29.32702     4.63392   10.04284    O
     7.17255    19.28684   10.04284    O
    30.53285    21.02436   10.04284    O
    12.78077     2.89646   10.04284    O
    10.57957     4.63392   10.04284    O
    32.73405    19.28684   10.04284    O
     3.54172     6.11189   10.04284    C
     5.61631     4.22713   10.04284    C
     4.68595     4.24437    8.99895    C
     3.65084     5.18616    8.99584    C
     5.49987     5.14031   11.09552    C
     4.46628     6.08370   11.09617    C
     4.78142     3.53615    8.18800    H
     2.94327     5.20692    8.17688    H
     6.22225     5.12212   11.89938    H
     4.39039     6.79980   11.90441    H
     5.47518    15.36092   10.04284    C
     3.53548    13.33771   10.04284    C
     4.55322    15.27540   11.09014    C
     3.58623    14.26347   11.09444    C
     5.42674    14.43789    8.99410    C
     4.46164    13.42421    8.99392    C
     4.58760    16.00282   11.88878    H
     2.87018    14.20556   11.90417    H
     6.13315    14.52107    8.18031    H
     4.42385    12.71599    8.17616    H
    16.41160    22.50230   10.04284    C
    14.33701    20.61754   10.04284    C
    15.48704    22.47411    8.98952    C
    14.45341    21.53068    8.99016    C
    16.30244    21.57660   11.08985    C
    15.26737    20.63478   11.08673    C
    15.56289    23.19025    8.18128    H
    13.73103    21.51256    8.18631    H
    17.01005    21.59736   11.90882    H
    15.17190    19.92656   11.89769    H
    14.47810    31.75136   10.04284    C
    16.41780    29.72816   10.04284    C
    15.49168    29.81465   11.09177    C
    14.52654    30.82834   11.09160    C
    16.36709    30.65392    8.99125    C
    15.40010    31.66585    8.99556    C
    15.52943    29.10643   11.90953    H
    13.82017    30.91151   11.90538    H
    17.08310    30.59597    8.18152    H
    15.36567    32.39326    8.19692    H
    23.49500    22.50230   10.04284    C
    25.56959    20.61754   10.04284    C
    24.63923    20.63478    8.99897    C
    23.60416    21.57660    8.99584    C
    25.45319    21.53068   11.09554    C
    24.41956    22.47414   11.09617    C
    24.73469    19.92659    8.18800    H
    22.89655    21.59736    8.17687    H
    26.17557    21.51256   11.89938    H
    24.34371    23.19025   11.90441    H
    25.42849    31.75136   10.04284    C
    23.48880    29.72816   10.04284    C
    23.53951    30.65392   11.09443    C
    24.50650    31.66585   11.09014    C
    24.41491    29.81465    8.99392    C
    25.38006    30.82834    8.99410    C
    22.82350    30.59597   11.90417    H
    24.54092    32.39326   11.88877    H
    24.37717    29.10643    8.17616    H
    26.08647    30.91151    8.18031    H
    36.36487     6.11189   10.04284    C
    34.29032     4.22713   10.04284    C
    35.44036     6.08370    8.98952    C
    34.40672     5.14031    8.99017    C
    36.25576     5.18616   11.08985    C
    35.22064     4.24437   11.08674    C
    35.51621     6.79980    8.18128    H
    33.68435     5.12212    8.18631    H
    36.96337     5.20692   11.90881    H
    35.12522     3.53615   11.89769    H
    34.43142    15.36092   10.04284    C
    36.37112    13.33771   10.04284    C
    34.47985    14.43789   11.09159    C
    35.44496    13.42421   11.09177    C
    35.35338    15.27540    8.99555    C
    36.32036    14.26347    8.99125    C
    33.77345    14.52107   11.90538    H
    35.48275    12.71599   11.90953    H
    35.31899    16.00282    8.19691    H
    37.03642    14.20556    8.18152    H
     9.56544    19.62731   14.04284    C
    30.01526     0.47774   14.04284    C
    29.51879     3.23690   14.04284    C
    10.06198    16.86815   14.04284    C
    30.34116    19.62731   14.04284    C
     9.89134     0.47774   14.04284    C
    10.38784     3.23690   14.04284    C
    29.84462    16.86815   14.04284    C
    11.12227    17.76820   14.04284    C
    28.41687     2.32799   14.04284    C
    31.07555     1.37779   14.04284    C
     8.46360    18.71844   14.04284    C
    28.78437    17.76820   14.04284    C
    11.48972     2.32799   14.04284    C
     8.83105     1.37779   14.04284    C
    31.44304    18.71844   14.04284    C
     7.70515    16.21247   14.04284    C
    31.96760     3.71481   14.04284    C
    27.65847     0.01261   14.04284    C
    12.01432    20.10525   14.04284    C
    32.20144    16.21247   14.04284    C
     7.93899     3.71481   14.04284    C
    12.24813     0.01261   14.04284    C
    27.89227    20.10525   14.04284    C
    10.88591    19.14664   14.04284    C
    28.67701     0.91507   14.04284    C
    30.83922     2.75623   14.04284    C
     8.72370    17.30552   14.04284    C
    29.02069    19.14664   14.04284    C
    11.22962     0.91507   14.04284    C
     9.06737     2.75623   14.04284    C
    31.18294    17.30552   14.04284    C
     3.02789     8.59954   14.04284    C
    36.87847    10.84423   14.04284    C
    22.98117    24.98995   14.04284    C
    16.92515    27.23464   14.04284    C
    36.87875     8.59954   14.04284    C
     3.02821    10.84423   14.04284    C
    16.92547    24.98995   14.04284    C
    22.98149    27.23464   14.04284    C
     4.35352     9.01969   14.04284    C
    35.55303    10.42486   14.04284    C
    24.30684    25.41014   14.04284    C
    15.59972    26.81527   14.04284    C
    35.55307     9.01969   14.04284    C
     4.35356    10.42486   14.04284    C
    15.59976    25.41014   14.04284    C
    24.30688    26.81527   14.04284    C
    21.13041    23.09649   14.04284    C
    18.77655    29.12589   14.04284    C
     1.17709     6.70607   14.04284    C
    38.72982    12.73548   14.04284    C
    18.77623    23.09649   14.04284    C
    21.13009    29.12589   14.04284    C
    38.72950     6.70607   14.04284    C
     1.17677    12.73548   14.04284    C
    20.62854    21.70882   14.04284    C
    19.27833    30.51368   14.04284    C
     0.67527     5.31838   14.04284    C
    39.23161    14.12327   14.04284    C
    19.27805    21.70882   14.04284    C
    20.62826    30.51368   14.04284    C
    39.23133     5.31838   14.04284    C
     0.67499    14.12327   14.04284    C
     2.49572     7.14943   14.04284    C
    37.41075    12.29352   14.04284    C
    22.44904    23.53984   14.04284    C
    17.45748    28.68396   14.04284    C
    37.41088     7.14943   14.04284    C
     2.49584    12.29352   14.04284    C
    17.45760    23.53984   14.04284    C
    22.44916    28.68396   14.04284    C
     1.33808     9.72120   14.04284    H
    21.29136    26.11164   14.04284    H
    38.56851     9.72120   14.04284    H
    18.61524    26.11164   14.04284    H
     5.22772     8.38311   14.04284    H
    34.67935    11.06209   14.04284    H
    25.18104    24.77352   14.04284    H
    14.72603    27.45251   14.04284    H
    34.67887     8.38311   14.04284    H
     5.22724    11.06209   14.04284    H
    14.72559    24.77352   14.04284    H
    25.18056    27.45251   14.04284    H
    21.24137    20.81738   14.04284    H
    18.66587    31.40561   14.04284    H
     1.28809     4.42694   14.04284    H
    38.61919    15.01517   14.04284    H
    18.66523    20.81738   14.04284    H
    21.24073    31.40561   14.04284    H
    38.61855     4.42694   14.04284    H
     1.28745    15.01517   14.04284    H
    12.13901    17.38826   14.04284    H
     8.05976    15.18529   14.04284    H
    30.24830    32.19860   14.04284    H
    31.75233     4.78064   14.04284    H
     8.39035    21.28574   14.04284    H
    26.34284     2.26630   14.04284    H
    32.09229     0.99782   14.04284    H
    28.01304    31.57570   14.04284    H
    10.29498    15.80822   14.04284    H
    11.79902    21.17108   14.04284    H
    28.34366     4.89536   14.04284    H
     6.38953    18.65674   14.04284    H
    27.76763    17.38826   14.04284    H
    31.84688    15.18529   14.04284    H
     9.65834    32.19860   14.04284    H
     8.15426     4.78064   14.04284    H
    31.51625    21.28574   14.04284    H
    13.56375     2.26630   14.04284    H
     7.81431     0.99782   14.04284    H
    11.89356    31.57570   14.04284    H
    29.61162    15.80822   14.04284    H
    28.10758    21.17108   14.04284    H
    11.56293     4.89536   14.04284    H
    33.51707    18.65674   14.04284    H
    13.24725    19.69536   14.04284    N
